time_from_start,base_x,base_y,base_theta,shoulder_pan_joint,shoulder_lift_joint,arm_elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
6.92,0.37597215859518607,1.2241249103458447,-0.28389015437115117,-0.386059988159867,-1.5735143844207369,-1.586346191952076,-0.9446116492001484,0.5094762652542703,3.1134763140260335
6.93,0.3758836378547368,1.222736673127406,-0.28391749131657384,-0.38670076140746135,-1.5739313334669103,-1.5867472656945791,-0.9453497822975541,0.51023704971734,3.1135286258499852
6.9399999999999995,0.37579606868749704,1.2213444359821803,-0.2839437288573492,-0.3873438285861366,-1.574349681852534,-1.587149552064691,-0.946090002692859,0.510999870467183,3.113581062857315
6.95,0.37570946161102814,1.2199481989112082,-0.2839688567240086,-0.3879891935975138,-1.5747694313030145,-1.587553051559071,-0.9468323100413465,0.5117647261455491,3.113633624825343
6.96,0.37562382717759046,1.2185479619155382,-0.2839928646132037,-0.388636860356083,-1.5751905835494493,-1.587957764676016,-0.9475767039971602,0.5125316153897048,3.113686311530655
6.97,0.37553917597424125,1.217143724996227,-0.2840157421876086,-0.38928683278924137,-1.575613140328643,-1.5883636919154647,-0.9483231842133011,0.5133005368324204,3.1137391227490983
6.98,0.3754555186229378,1.2157354881543387,-0.2840374790758231,-0.3899391148373299,-1.5760371033831244,-1.5887708337790023,-0.9490717503416239,0.5140714891019564,3.113792058255783
6.99,0.3753728657806401,1.2143232513909463,-0.2840580648722679,-0.3905937104536723,-1.5764624744611626,-1.589179190769866,-0.9498224020328336,0.514844470822051,3.113845117825077
7.0,0.3752912281394145,1.2129070147071292,-0.28407748913708764,-0.39125062360461316,-1.5768892553167853,-1.5895887633929493,-0.9505751389364825,0.5156194806119067,3.1138983012306043
7.01,0.3752106164265385,1.211486778103976,-0.284095741396045,-0.39190985826955727,-1.5773174477097942,-1.5899995521548071,-0.9513299607009663,0.5163965170861756,3.113951608245244
7.02,0.37513104140460896,1.2100625415825823,-0.28411281114041786,-0.3925714184410092,-1.5777470534057847,-1.5904115575636613,-0.952086866973521,0.5171755788549469,3.1140050386411278
7.03,0.3750525138716485,1.2086343051440531,-0.2841286878268927,-0.3932353081246125,-1.5781780741761615,-1.5908247801294044,-0.9528458574002181,0.5179566645237315,3.114058592189635
7.04,0.3749750446612161,1.2072020687895009,-0.2841433608774597,-0.3939015313391916,-1.5786105117981581,-1.5912392203636063,-0.953606931625963,0.5187397726934494,3.1141122686613953
7.05,0.37489864464251643,1.2057658325200453,-0.2841568196793034,-0.3945700921167923,-1.5790443680548547,-1.5916548787795188,-0.9543700892944903,0.5195249019604149,3.114166067826281
7.06,0.37482332472051283,1.2043255963368151,-0.28416905358469347,-0.39524099450272254,-1.5794796447351955,-1.592071755892081,-0.9551353300483597,0.5203120509163212,3.114219989453409
7.07,0.37474909583604044,1.2028813602409478,-0.28418005191087437,-0.39591424255559504,-1.5799163436340082,-1.5924898522179238,-0.9559026535289528,0.5211012181482267,3.1142740333111343
7.08,0.37467596896591937,1.2014331242335885,-0.28418980393995463,-0.3965898403473701,-1.5803544665520226,-1.5929091682753773,-0.9566720593764694,0.5218924022385404,3.1143281991670526
7.09,0.3746039551230733,1.1999808883158902,-0.2841982989187908,-0.3972677919633978,-1.5807940152958895,-1.593329704584474,-0.9574435472299233,0.5226856017650059,3.1143824867879935
7.1,0.37453306535664477,1.1985246524890152,-0.2842055260588756,-0.3979481015024626,-1.5812349916782,-1.593751461666956,-0.958217116727139,0.5234808153006874,3.114436895940019
7.11,0.3744633107521138,1.197064416754133,-0.28421147453621987,-0.3986307730768264,-1.5816773975175056,-1.5941744400462794,-0.9589927675047475,0.5242780414139531,3.1144914263884234
7.12,0.3743946608735679,1.1956001811258212,-0.28421616362448443,-0.39931582445005215,-1.582121243461815,-1.5945986638041343,-0.9597705248657838,0.5250773010475822,3.1145460799753706
7.13,0.37432737952453854,1.194131945766441,-0.2842192317167227,-0.40000364287891577,-1.5825667285833915,-1.595024399575472,-0.9605506222650901,0.5258787295951681,3.114600863046651
7.14,0.37426163706766935,1.1926597107240058,-0.28422048471751515,-0.4006943687664035,-1.5830139223934991,-1.5954517232138608,-0.9613331187072516,0.5266823502660791,3.114655775178367
7.15,0.3741974490419774,1.1911834760016489,-0.28421990617421167,-0.4013880114383158,-1.5834628293585924,-1.5958806385810753,-0.962118016662367,0.5274881631390644,3.1147108161883534
7.16,0.3741348310602115,1.1897032416025293,-0.28421747955609744,-0.402084580264699,-1.5839134539663158,-1.596311149557212,-0.9629053186122495,0.5282961682932413,3.114765985893581
7.17,0.3740737988093714,1.1882190075298338,-0.28421318825384057,-0.4027840846601541,-1.584365800725652,-1.5967432600408153,-0.9636950270505089,0.5291063658080963,3.114821284110147
7.18,0.3740143680512297,1.1867307737867754,-0.2842070155789409,-0.4034865340841523,-1.5848198741670725,-1.5971769739490094,-0.9644871444826343,0.5299187557634889,3.1148767106532738
7.19,0.37395655462286326,1.185238540376594,-0.2841989447631674,-0.40419193804135295,-1.58527567884269,-1.5976122952176297,-0.9652816734260795,0.5307333382396535,3.1149322653373006
7.2,0.3739003744371888,1.1837423073025588,-0.28418895895799023,-0.40490030608192396,-1.5857332193264122,-1.5980492278013552,-0.9660786164103459,0.5315501133172014,3.1149879479756755
7.21,0.3738458434835069,1.1822420745679656,-0.28417704123400456,-0.4056116478018705,-1.5861925002140982,-1.598487775673844,-0.9668779759770714,0.5323690810771249,3.115043758380952
7.22,0.37379297782805365,1.180737842176138,-0.284163174580349,-0.40632597284336325,-1.5866535261237171,-1.5989279428278713,-0.9676797546801165,0.5331902416007993,3.115099696364781
7.23,0.3737417936145554,1.1792296101304287,-0.28414734190411406,-0.40704329089507413,-1.5871163016955077,-1.5993697332754662,-0.9684839550856529,0.5340135949699858,3.1151557617379035
7.24,0.3736923070647946,1.1777173784342185,-0.2841295260297467,-0.4077636116925134,-1.5875808315921405,-1.5998131510480522,-0.9692905797722532,0.5348391412668336,3.1152119543101464
7.25,0.3736445344791818,1.1762011470909175,-0.28410970969844396,-0.40848694501837357,-1.588047120498882,-1.6002582001965895,-0.9700996313309815,0.5356668805738839,3.1152682738904143
7.26,0.3735984922373313,1.174680916103965,-0.28408787556754067,-0.4092133007028759,-1.588515173123761,-1.600704884791719,-0.9709111123654857,0.5364968129740715,3.115324720286681
7.27,0.37355419679865054,1.1731566854768296,-0.28406400620989025,-0.40994268862412225,-1.588984994197737,-1.6011532089239062,-0.9717250254920894,0.5373289385507282,3.1153812933059863
7.28,0.3735116647029303,1.171628455213009,-0.2840380841132353,-0.4106751187084512,-1.5894565884748706,-1.6016031767035916,-0.9725413733398882,0.5381632573875867,3.1154379927544267
7.29,0.3734709125709469,1.170096225316033,-0.28401009167957314,-0.41141060093079673,-1.5899299607324955,-1.6020547922613364,-0.9733601585508423,0.5389997695687812,3.115494818437148
7.3,0.3734319571050695,1.16855999578946,-0.28398001122451055,-0.41214914531505564,-1.5904051157713939,-1.602508059747976,-0.9741813837798755,0.539838475178853,3.1155517701583397
7.31,0.3733948150898767,1.167019766636879,-0.2839478249766121,-0.4128907619344557,-1.5908820584159735,-1.6029629833347723,-0.9750050516949722,0.5406793743027517,3.115608847721227
7.32,0.37335950339278046,1.165475537861911,-0.2839135150767407,-0.4136354609119294,-1.5913607935144465,-1.6034195672135685,-0.9758311649772754,0.5415224670258392,3.115666050928063
7.33,0.37332603896465577,1.1639273094682085,-0.2838770635773875,-0.41438325242049395,-1.591841325939011,-1.6038778155969458,-0.9766597263211884,0.5423677534338919,3.115723379580123
7.34,0.37329443884048275,1.1623750814594545,-0.28383845244199546,-0.41513414668363485,-1.5923236605860347,-1.604337732718383,-0.9774907384344762,0.5432152336131052,3.1157808334776944
7.35,0.3732647201399931,1.1608188538393642,-0.28379766354427405,-0.41588815397569373,-1.5928078023762418,-1.6047993228324169,-0.9783242040383673,0.5440649076500954,3.115838412420071
7.36,0.37323690006832533,1.1592586266116864,-0.28375467866750337,-0.41664528462226275,-1.5932937562548997,-1.6052625902148052,-0.979160125867659,0.5449167756319033,3.115896116205545
7.37,0.37321099591669127,1.1576943997802003,-0.2837094795038324,-0.4174055490005831,-1.5937815271920124,-1.6057275391626924,-0.9799985066708227,0.5457708376459982,3.115953944631399
7.38,0.3731870250630458,1.1561261733487203,-0.2836620476535652,-0.4181689575399478,-1.5942711201825115,-1.606194173994775,-0.9808393492101096,0.5466270937802797,3.116011897493898
7.39,0.37316500497277094,1.1545539473210922,-0.28361236462444017,-0.4189355207221121,-1.5947625402464531,-1.606662499051473,-0.9816826562616611,0.547485544123083,3.1160699745882816
7.4,0.3731449531993647,1.1529777217011972,-0.28356041183090097,-0.4197052490817056,-1.5952557924292163,-1.6071325186950998,-0.9825284306156157,0.5483461887631796,3.1161281757087558
7.41,0.37312688738513944,1.1513974964929492,-0.2835061705933535,-0.4204781532066532,-1.5957508818017032,-1.6076042373100368,-0.9833766750762222,0.5492090277897839,3.1161865006484843
7.42,0.3731108252619314,1.1498132717002962,-0.28344962213741787,-0.4212542437385993,-1.5962478134605431,-1.6080776593029085,-0.9842273924619515,0.5500740612925544,3.1162449491995816
7.43,0.37309678465181517,1.1482250473272222,-0.28339074759317096,-0.42203353137333754,-1.5967465925282978,-1.6085527891027611,-0.9850805856056094,0.5509412893615981,3.116303521153103
7.44,0.3730847834678327,1.146632823377745,-0.2833295279943744,-0.422816026861247,-1.5972472241536706,-1.6090296311612426,-0.9859362573544537,0.5518107120874737,3.116362216299038
7.45,0.3730748397147263,1.1450365998559189,-0.2832659442776986,-0.42360174100773273,-1.5977497135117178,-1.6095081899527857,-0.9867944105703089,0.5526823295611951,3.116421034426298
7.46,0.3730669714896856,1.1434363767658329,-0.28319997728193247,-0.42439068467367447,-1.5982540658040625,-1.6099884699747926,-0.9876550481296867,0.5535561418742363,3.116479975322713
7.47,0.3730611969831007,1.1418321541116132,-0.2831316077471848,-0.4251828687758775,-1.5987602862591117,-1.6104704757478234,-0.9885181729239042,0.5544321491185329,3.116539038775017
7.48,0.3730575344793269,1.1402239318974225,-0.2830608163140751,-0.4259783042875321,-1.5992683801322753,-1.610954211815784,-0.9893837878592057,0.5553103513864879,3.116598224568844
7.49,0.37305600235746017,1.1386117101274598,-0.2829875835229134,-0.42677700223867815,-1.5997783527061897,-1.6114396827461213,-0.9902518958568862,0.5561907487709743,3.1166575324887154
7.5,0.37305661909211973,1.1369954888059615,-0.28291188981287063,-0.42757897371667597,-1.600290209290942,-1.6119268931300155,-0.9911224998534157,0.5570733413653398,3.1167169623180326
7.51,0.37305940325424325,1.1353752679372024,-0.282833715521136,-0.4283842298666825,-1.6008039552242987,-1.6124158475825783,-0.9919956028005645,0.5579581292634096,3.116776513839067
7.52,0.3730646572292153,1.1337510476716735,-0.2827527407910919,-0.4291929749936968,-1.6013196856063012,-1.6129066377439403,-0.9928712707239817,0.558845123289051,3.1168361831516176
7.53,0.37307434467173733,1.1321228289114162,-0.2826668882134275,-0.43000651364787923,-1.6018380100509875,-1.6133998426899228,-0.9937499149339516,0.5597343846982675,3.1168959452729834
7.54,0.37308885994278085,1.1304906118309919,-0.2825757405207089,-0.4308251032455084,-1.6023590493448243,-1.613895575410737,-0.9946316144318291,0.5606259239263607,3.1169557952566187
7.55,0.3731082525922181,1.1288543964552422,-0.28247924527363605,-0.4316487752654552,-1.602882818353354,-1.6143938494790067,-0.9955163784628229,0.5615197419304614,3.1170157324941847
7.5600000000000005,0.37313257269260325,1.1272141828094198,-0.2823773494797542,-0.4324775615185747,-1.6034093320988823,-1.6148946786104836,-0.996404216369585,0.5624158396777152,3.117075756370921
7.57,0.37316187084888003,1.1255699709191982,-0.2822699995831811,-0.4333114941538706,-1.6039386057633886,-1.6153980766667044,-0.9972951375940198,0.5633142181454679,3.117135866265524
7.58,0.3731961982083207,1.1239217608106795,-0.28215714145408766,-0.4341506056648087,-1.6044706546915088,-1.6159040576577122,-0.9981891516791374,0.5642148783214549,3.117196061550027
7.59,0.37323560647070786,1.122269552510406,-0.2820387203779237,-0.43499492889578195,-1.605005494393586,-1.6164126357448432,-0.9990862682709495,0.5651178212039962,3.1172563415896746
7.6,0.37328014789876285,1.1206133460453684,-0.28191468104438056,-0.43584449704873396,-1.6055431405487992,-1.6169238252435836,-0.9999864971204135,0.5660230478021941,3.1173167057427915
7.61,0.3733298753288303,1.1189531414430178,-0.28178496753608484,-0.43669934368994345,-1.6060836090083657,-1.617437640626493,-1.0008898480854225,0.5669305591361373,3.117377153360656
7.62,0.37338484218182505,1.1172889387312746,-0.2816495233170123,-0.4375595027569776,-1.6066269157988256,-1.617954096526203,-1.0017963311328462,0.5678403562371102,3.117437683787362
7.63,0.3734451024744511,1.115620737938541,-0.281508291220616,-0.43842500856581523,-1.6071730771254047,-1.6184732077384871,-1.0027059563406204,0.5687524401478056,3.117498296359682
7.64,0.37351071083069914,1.113948539093711,-0.2813612134376572,-0.43929589581814993,-1.6077221093754626,-1.6189949892254099,-1.00361873389989,0.5696668119225448,3.1175589904069256
7.65,0.37358172249363264,1.1122723422261833,-0.28120823150373386,-0.4401721996088737,-1.6082740291220263,-1.6195194561185524,-1.004534674117204,0.5705834726275012,3.117619765250795
7.66,0.37365819333747063,1.1105921473658722,-0.2810492862864923,-0.4410539554337509,-1.608828853127414,-1.6200466237223214,-1.005453787416768,0.5715024233409314,3.117680620205236
7.67,0.3737401798799774,1.1089079545432194,-0.28088431797251584,-0.44194119919728625,-1.60938659834695,-1.6205765075173402,-1.0063760843427518,0.5724236651534109,3.117741554576286
7.68,0.37382773929516666,1.1072197637892083,-0.2807132660538799,-0.44283396722079255,-1.609947281932774,-1.6211091231639272,-1.0073015755616574,0.573347199168076,3.1178025676619177
7.6899999999999995,0.37392092942633304,1.1055275751353753,-0.28053606931436104,-0.44373229625066624,-1.6105109212377489,-1.621644486505664,-1.0082302718647458,0.5742730265008719,3.1178636587518787
7.7,0.37401980879941904,1.1038313886138236,-0.28035266581529084,-0.4446362234668766,-1.6110775338194687,-1.6221826135730537,-1.009162184170528,0.5752011482808077,3.1179248271275273
7.71,0.37412443663672856,1.1021312042572378,-0.28016299288104285,-0.445545786491674,-1.6116471374443706,-1.622723520587276,-1.0100973235273205,0.5761315656502172,3.117986072061664
7.72,0.37423487287099944,1.1004270220988976,-0.27996698708414003,-0.44646102339852634,-1.6122197500919546,-1.6232672239640402,-1.0110357011158664,0.5770642797650267,3.118047392818357
7.73,0.3743511781598444,1.0987188421726917,-0.2797645842299715,-0.4473819727212906,-1.6127953899591143,-1.6238137403175368,-1.0119773282520264,0.5779992917950302,3.118108788652769
7.74,0.3744734139005752,1.0970066645131347,-0.2795557193411053,-0.4483086734636255,-1.6133740754645802,-1.6243630864644978,-1.0129222163895397,0.5789366029241713,3.1181702588109688
7.75,0.3746016422454191,1.0952904891553807,-0.2793403266411836,-0.44924116510865586,-1.6139558252534845,-1.6249152794283617,-1.0138703771228603,0.579876214350833,3.118231802529748
7.76,0.3747359261171446,1.0935703161352397,-0.2791183395383873,-0.450179487628895,-1.6145406582020447,-1.6254703364435508,-1.0148218221900676,0.5808181272881355,3.11829341903643
7.77,0.3748763292251061,1.091846145489195,-0.2788896906084558,-0.4511236814964334,-1.6151285934223756,-1.626028274959864,-1.0157765634758544,0.5817623429642408,3.1183551075486675
7.78,0.3750229160817243,1.09011797725442,-0.278654311577246,-0.4520737876934039,-1.6157196502674296,-1.6265891126469885,-1.0167346130145987,0.5827088626226659,3.1184168672742465
7.79,0.3751757520194146,1.0883858114687954,-0.27841213330281633,-0.4530298477227335,-1.6163138483360742,-1.6271528673991336,-1.0176959829935168,0.5836576875226063,3.1184786974108722
7.8,0.37533490320798285,1.0866496481709267,-0.2781630857570187,-0.4539919036191881,-1.6169112074783065,-1.6277195573397931,-1.0186606857559033,0.5846088189392656,3.1185405971459597
7.8100000000000005,0.37550043667249733,1.0849094874001652,-0.2779070980065833,-0.45495999796072284,-1.617511747800613,-1.6282892008266385,-1.0196287338044618,0.5855622581641957,3.1186025656564103
7.82,0.3756724203116613,1.083165329196625,-0.2776440981936761,-0.45593417388014845,-1.6181154896714764,-1.6288618164565474,-1.0206001398047262,0.5865180065056463,3.118664602108389
7.83,0.3758509229166968,1.0814171736012037,-0.2773740135159135,-0.4569144750771237,-1.618722453727041,-1.6294374230707733,-1.021574916588579,0.5874760652889239,3.1187267056570893
7.84,0.37603601419076166,1.0796650206556033,-0.2770967702058146,-0.4579009458304849,-1.6193326608769316,-1.6300160397602619,-1.0225530771578688,0.5884364358567612,3.118788875446498
7.85,0.37622776476891584,1.0779088704023514,-0.2768122935096701,-0.45889363101092506,-1.6199461323102413,-1.6305976858711155,-1.023534634688129,0.589399119569696,3.1188511106091448
7.86,0.37642624623865795,1.0761487228848228,-0.2765205076658092,-0.4598925760940349,-1.620562889501689,-1.6311823810102157,-1.0245196025324033,0.5903641178064623,3.1189134102658542
7.87,0.37663144157407696,1.0743845781097185,-0.2762214306936913,-0.46089777025575374,-1.6211829273384786,-1.631770120509261,-1.0255079775057256,0.5913314302298585,3.118975774625098
7.88,0.3768407365030221,1.0726164358052679,-0.2759169909437255,-0.46190869245959293,-1.6218062378419489,-1.6323613577728668,-1.0265003507571329,0.59230187392258,3.1190382386892677
7.89,0.377053789075153,1.0708442970558443,-0.27560644747970314,-0.462926624858152,-1.6224337396759196,-1.6329575375739558,-1.027498077808339,0.5932765835882875,3.1191008104835936
7.9,0.3772706521889495,1.0690681619306615,-0.27528971308131783,-0.46395164352427193,-1.623065477635186,-1.633558717976393,-1.0285012087277268,0.5942555925723673,3.119163489466763
7.91,0.37749137201550714,1.067288030488234,-0.2749667116205818,-0.46498381485696283,-1.6237014908182275,-1.6341649496601391,-1.029509787217065,0.595238929980393,3.119226275166374
7.92,0.37771599546833673,1.065503902788364,-0.27463736574538783,-0.46602320632276867,-1.6243418189521248,-1.6347762841199984,-1.0305238576806772,0.5962266253857812,3.1192891671024165
7.93,0.37794457022154987,1.0637157788921774,-0.2743015968495241,-0.4670698864819147,-1.6249865024079588,-1.6353927736855802,-1.031543465242646,0.5972187088412496,3.119352164787085
7.9399999999999995,0.3781771447286302,1.0619236588621657,-0.2739593250417232,-0.46812392501529576,-1.6256355822167006,-1.6360144715418983,-1.032568655764575,0.5982152108906409,3.1194152677245857
7.95,0.378413768241815,1.060127542762226,-0.2736104691137043,-0.4691853927523425,-1.6262891000856199,-1.6366414317506428,-1.0335994758639258,0.5992161625811344,3.1194784754109386
7.96,0.37865449083211267,1.0583274306577009,-0.2732549465071687,-0.4702543616998029,-1.6269470984152337,-1.637273709272149,-1.0346359729329575,0.6002215954758566,3.1195417873337705
7.97,0.3788993634099785,1.0565233226154243,-0.2728926732797083,-0.471330905071468,-1.6276096203168082,-1.637911359988088,-1.0356781951582896,0.6012315416669063,3.119605202972105
7.98,0.3791484377466793,1.0547152187037658,-0.27252356406957773,-0.4724150973188907,-1.628276709630449,-1.6385544407249144,-1.036726191541115,0.6022460337888143,3.11966872179614
7.99,0.3794017664963728,1.0529031189926792,-0.2721475320592904,-0.4735070141631291,-1.62894841094379,-1.6392030092780991,-1.0377800119180898,0.6032651050324522,3.1197323432670263
8.0,0.37965940321893293,1.0510870235537495,-0.27176448893798194,-0.4746067326275646,-1.6296247696113202,-1.6398571244371771,-1.0388397069829294,0.6042887891594125,3.119796066836627
8.01,0.3799214024035509,1.0492669324602435,-0.2713743448624965,-0.4757143310718348,-1.6303058317743633,-1.6405168460116513,-1.0399053283087387,0.6053171205168765,3.11985989194728
8.02,0.3801878194931457,1.047442845787164,-0.2709770084171373,-0.4768298892269287,-1.6309916443817425,-1.6411822348577816,-1.0409769283711054,0.6063501340529909,3.1199238180315456
8.03,0.3804587109096175,1.045614763611305,-0.2705723865720275,-0.47795348823149514,-1.631682255211161,-1.641853352906299,-1.0420545605719944,0.6073878653327772,3.1199878445119476
8.04,0.3807341340799815,1.0437826860113062,-0.27016038464001996,-0.4790852106694166,-1.632377712891326,-1.642530263191088,-1.0431382792644721,0.608430350554595,3.1200519708007044
8.05,0.38101414746341805,1.041946613067715,-0.26974090623209607,-0.48022514060869975,-1.6330780669248486,-1.6432130298788725,-1.0442281397782984,0.6094776265671812,3.120116196299453
8.06,0.3812988105792806,1.0401065448630462,-0.26931385321118356,-0.4813733636417441,-1.6337833677119555,-1.6439017182999534,-1.0453241984464268,0.6105297308872946,3.120180520398959
8.07,0.3815881840361029,1.0382624814818464,-0.26887912564433,-0.48252996692704614,-1.6344936665750462,-1.6445963949800433,-1.046426512632446,0.6115867017179877,3.1202449424788212
8.08,0.3818823295616492,1.036414423010762,-0.26843662175315336,-0.4836950392324029,-1.6352090157841315,-1.6452971276732453,-1.0475351407590103,0.6126485779675367,3.120309461907162
8.09,0.3821813100340543,1.0345623695386068,-0.26798623786249737,-0.4848686709796833,-1.6359294685831967,-1.646003985396228,-1.0486501423373027,0.6137153992690576,3.1203740780403075
8.1,0.38248518951410265,1.032706321156436,-0.26752786834720804,-0.4860509542912359,-1.6366550792175283,-1.6467170384636503,-1.0497715779975705,0.6147872060008395,3.1204387902224564
8.11,0.38279403327869727,1.030846277957621,-0.26706140557694874,-0.4872419830380075,-1.637385902962047,-1.6474363585248915,-1.0508995095207918,0.6158640393074264,3.120503597785336
8.12,0.38310790785557347,1.0289822400379287,-0.2665867398589627,-0.48844185288945147,-1.6381219961506959,-1.6481620186021488,-1.0520339998715158,0.6169459411214852,3.120568500047847
8.13,0.3834268810593148,1.0271142074956026,-0.26610375937868785,-0.48965066136530805,-1.6388634162069298,-1.6488940931299627,-1.0531751132319365,0.6180329541864912,3.120633496315692
8.14,0.3837510220287313,1.0252421804314475,-0.2656123501381263,-0.4908685078893429,-1.6396102216753583,-1.649632657996237,-1.0543229150372555,0.6191251220802735,3.120698585880992
8.15,0.3840804012656631,1.0233661589489222,-0.2651123958918626,-0.49209549384513457,-1.6403624722545953,-1.6503777905848247,-1.0554774720123905,0.6202224892394566,3.12076376802189
8.16,0.38441509067528024,1.0214861431542275,-0.2646037780806158,-0.4933317226340138,-1.641120228831375,-1.651129569819754,-1.056638852210104,0.6213251009848458,3.120829042002133
8.17,0.384755163607944,1.0196021331564071,-0.2640863757622168,-0.494577299735246,-1.6418835535159895,-1.6518880762111678,-1.0578071250506025,0.6224330035477942,3.1208944070706472
8.18,0.38510069490271087,1.0177141290674494,-0.26356006553987593,-0.4958323327685767,-1.642652509679117,-1.6526533919030695,-1.058982361362695,0.6235462440976046,3.1209598624610866
8.19,0.3854508438769304,1.0158221295985816,-0.2630262534433083,-0.49709558211616367,-1.6434263616736935,-1.6534245594333044,-1.060163739597271,0.6246642673603229,3.1210254140474287
8.2,0.38580379848344803,1.013926131673022,-0.26248798674871066,-0.49836435025726744,-1.6442035040061325,-1.654199486035306,-1.0613494673798933,0.6257858553314566,3.121091072211794
8.21,0.3861595372255432,1.012026135196419,-0.2619453056596981,-0.49963859895599194,-1.6449839127959967,-1.6549781398186088,-1.0625395181906736,0.6269109884087704,3.121156836522106
8.22,0.386518081052891,1.010122140182329,-0.2613981764965503,-0.500918357013651,-1.6457676047552081,-1.6557605422756225,-1.063733910740461,0.6280396787023365,3.1212227066458746
8.23,0.3868794511094139,1.0082141466444787,-0.2608465652672649,-0.5022036534985885,-1.6465545967506316,-1.6565467150980266,-1.0649326639135732,0.6291719384344922,3.121288682247527
8.24,0.3872436687359281,1.0063021545967679,-0.26029043766330395,-0.5034945177498162,-1.6473449058061855,-1.6573366801794853,-1.0661357967701588,0.6303077799413679,3.121354762988363
8.25,0.38761075547283896,1.004386164053269,-0.2597297590552572,-0.5047909793807205,-1.6481385491049925,-1.658130459618413,-1.067343328548606,0.6314472156744464,3.121420948526512
8.26,0.38798073306288594,1.0024661750282342,-0.2591644944884335,-0.5060930682828331,-1.648935543991568,-1.6589280757207896,-1.0685552786679928,0.6325902582021475,3.1214872385168917
8.27,0.388353623453938,1.0005421875360945,-0.25859460867836326,-0.5074008146296768,-1.6497359079740515,-1.6597295510030285,-1.0697716667305834,0.633736920211445,3.121553632611162
8.28,0.3887294488018408,0.9986142015914654,-0.25802006600622396,-0.5087142488806761,-1.6505396587264747,-1.6605349081948972,-1.07099251252437,0.63488721450951,3.1216201304576807
8.29,0.3891082314733154,0.9966822172091496,-0.25744083051417777,-0.5100334017851438,-1.6513468140910763,-1.6613441702424905,-1.0722178360256613,0.6360411540253873,3.121686731701456
8.3,0.38948999404891327,0.9947462344041398,-0.25685686590062273,-0.5113583043863412,-1.6521573920806572,-1.6621573603112614,-1.0734476574017213,0.6371987518117024,3.1217534359841004
8.31,0.38987475932602345,0.9928062531916209,-0.2562681355153569,-0.5126889880256149,-1.6529714108809797,-1.6629745017891073,-1.074681997013455,0.6383600210463994,3.1218202429437847
8.32,0.3902625503219388,0.990862273586975,-0.25567460235464856,-0.5140254843466086,-1.6537888888532133,-1.663795618289515,-1.075920875418146,0.6395249750345133,3.1218871522151863
8.33,0.39065339027698,0.9889142956057841,-0.25507622905621674,-0.5153678252995579,-1.6546098445364257,-1.664620733654763,-1.0771643133722448,0.6406936272099735,3.1219541634294403
8.34,0.39104730265767484,0.9869623192638333,-0.2544729778941157,-0.516716043145663,-1.6554342966501197,-1.6654498719591873,-1.078412331834211,0.6418659911374436,3.122021276214091
8.35,0.3914443111600042,0.9850063445771151,-0.25386481077352085,-0.5180701704615467,-1.656262264096821,-1.666283057512506,-1.0796649519674066,0.6430420805141936,3.1220884901930375
8.36,0.39184443971270466,0.9830463715618314,-0.2532516892254162,-0.5194302401437976,-1.6570937659647131,-1.6671203148632117,-1.0809221951430508,0.6442219091720122,3.122155804986484
8.37,0.3922477124806365,0.9810824002343985,-0.2526335744011805,-0.5207962854135988,-1.657928821530324,-1.6679616688020245,-1.082184082943223,0.6454054910791502,3.1222232202108837
8.38,0.39265415386821745,0.9791144306114519,-0.25201042706706844,-0.522168339821446,-1.6587674502612635,-1.668807144365413,-1.0834506371639305,0.6465928403423048,3.1222907354788862
8.39,0.39306378852292123,0.9771424627098475,-0.25138220759858365,-0.5235464372519596,-1.6596096718190154,-1.6696567668391857,-1.084721879818233,0.6477839712086431,3.122358350399281
8.4,0.3934766413388451,0.9751664965466678,-0.25074887597474627,-0.5249306119287863,-1.6604555060617816,-1.6705105617621485,-1.0859978331394267,0.6489788980678607,3.122426064576941
8.41,0.39389273746034625,0.9731865321392228,-0.2501103917722436,-0.5263208984195997,-1.6613049730473834,-1.671368554929837,-1.087278519584293,0.6501776354542866,3.1224938776127646
8.42,0.39431210228575075,0.9712025695050586,-0.24946671415947086,-0.527717331641196,-1.662158093036219,-1.672230772398319,-1.088563961836409,0.6513801980490227,3.122561789103617
8.43,0.3947347614711334,0.9692146086619586,-0.24881780189045144,-0.5291199468646929,-1.6630148864942793,-1.6730972404880737,-1.0898541828095232,0.65258660068213,3.1226297986422695
8.44,0.39516074093417486,0.9672226496279486,-0.24816361329863756,-0.5305287797208286,-1.6638753740962229,-1.673967985787947,-1.0911492056509995,0.6537968583348569,3.12269790581734
8.45,0.3955900668580935,0.9652266924212998,-0.2475041062905894,-0.5319438662053684,-1.6647395767285134,-1.6748430351591863,-1.0924490537453277,0.6550109861419112,3.1227661102132274
8.46,0.3960227611256649,0.9632267370593226,-0.24683924568644028,-0.5333652364011388,-1.6656075118466003,-1.6757224110507887,-1.0937537466352945,0.6562289967512257,3.122834411482516
8.47,0.3964578936685075,0.9612227828054065,-0.2461704406790628,-0.5347917027520772,-1.6664785045680448,-1.6766052515922136,-1.095062521714883,0.6574504035315141,3.122902829625783
8.48,0.3968948279291946,0.959214829108312,-0.24549862468370565,-0.5362224853613906,-1.6673521172000898,-1.6774910002274461,-1.0963748816193868,0.658674891837213,3.12297138022372
