Data_0,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8
0.056367474091631786,1.028639303957228,0.3812692437882968,1.8362765784003212,-0.10863212289584845,-1.0249603491041415,0.7455938163763209,1.5624553353719661,-1.5447794499829324
0.05700098172425694,1.027921005524058,0.3814584880176834,1.8364114064881387,-0.10825379354042153,-1.0243678364494275,0.7459879174892486,1.5624222449716316,-1.5455560635006698
0.05762775519251906,1.0272106397379661,0.3816457106332208,1.836544506407588,-0.10787945309362612,-1.023781583689854,0.7463778416749599,1.5623893235155721,-1.5463243124877137
0.05824780106611649,1.0265080168448484,0.3818309608999087,1.8366764278632468,-0.10750910380510015,-1.02320157405035,0.7467636002908655,1.5623565629789347,-1.547084594259272
0.05886112560268697,1.0258132834355267,0.3820142389810015,1.836806759215565,-0.10714274314145789,-1.0226278383143181,0.747145204154899,1.5623244233346267,-1.5478363520249194
0.05946773476263045,1.025126485614443,0.3821954982703408,1.8369355759944512,-0.10678036868964957,-1.022060312279634,0.7475226635711423,1.5622924074736824,-1.5485799906749371
0.06006762954706213,1.0244475737727625,0.38237478789887697,1.8370634177587237,-0.10642197347507931,-1.0214990283170893,0.7478959883542331,1.5622609771329725,-1.549315428250737
0.06066082026187569,1.0237765006580697,0.382552061140524,1.8371893955884162,-0.10606756020677632,-1.020943970498206,0.7482651878526141,1.5622296368837052,-1.5500430543033445
0.06124731204726919,1.0231132680240966,0.38272736701200105,1.8373140656370013,-0.10571712678892498,-1.0203951236511082,0.7486302242090189,1.5621988500631176,-1.5507623046469505
0.06182710979928152,1.0224578775412736,0.38290070544007515,1.8374374900240815,-0.1053706665490951,-1.0198525200862423,0.7489911081260593,1.5621685903833473,-1.5514735771277326
0.06240021818138919,1.0218103308006852,0.38307202959333386,1.8375592603019983,-0.10502818248412871,-1.0193161438176506,0.7493478497979729,1.562138365188625,-1.5521763154610144
0.06296660422622757,1.0211705825561814,0.3832413883881729,1.8376799226575173,-0.10468969147701501,-1.0187860263803663,0.7497004589347711,1.5621086404574915,-1.552870925018802
0.06352627394170818,1.0205386832341208,0.3834087348941431,1.837799062100372,-0.10435519558030393,-1.0182621510498504,0.7500488980235818,1.5620793924179261,-1.5535573243013512
0.06407923305036678,1.0199145873422932,0.3835740711716497,1.8379167509689138,-0.10402468739671777,-1.0177445018959796,0.7503931780950521,1.5620501308104993,-1.5542359032967357
0.06462548700291837,1.019298251549369,0.3837374459448866,1.8380330581654225,-0.10369816923268094,-1.0172331105069694,0.7507333096558738,1.5620213238962646,-1.5549060982354352
0.06516504099116949,1.0186896813439141,0.3838988121003326,1.83814804931932,-0.10337563393273119,-1.0167279602089372,0.7510693027136705,1.5619929500772955,-1.5555683073601425
0.06569790463648117,1.0180888819537883,0.38405817152401667,1.83826131932605,-0.10305707935745656,-1.0162290351200098,0.7514011200390456,1.5619649887815668,-1.5562219747638615
0.06622407775086847,1.0174958115968697,0.38421557277403945,1.8383734175566828,-0.10274250346906699,-1.0157363668743609,0.7517288196943152,1.5619374204142245,-1.556867506178339
0.06674356950760751,1.0169104304756873,0.3843709685786758,1.8384839320540034,-0.10243190900273347,-1.0152498920802249,0.752052363460519,1.5619102263111702,-1.5575048204464839
